"#","Date Time, GMT-07:00","X Accel, g (LGR S/N: 10461637, SEN S/N: 10461637)","Y Accel, g (LGR S/N: 10461637, SEN S/N: 10461637)","Z Accel, g (LGR S/N: 10461637, SEN S/N: 10461637)","Sum Vector, g (LGR S/N: 10461637, SEN S/N: 10461637)","X Tilt, ° (LGR S/N: 10461637, SEN S/N: 10461637)","Y Tilt, ° (LGR S/N: 10461637, SEN S/N: 10461637)","Z Tilt, ° (LGR S/N: 10461637, SEN S/N: 10461637)","End Of File (LGR S/N: 10461637)"
105,04/16/21 02:52:00 PM,-0.975,0.250,-0.125,1.014,12.8,104.5,82.8,
106,04/16/21 02:52:30 PM,-0.975,0.275,-0.275,1.050,12.8,106.0,74.0,
107,04/16/21 02:53:00 PM,-0.900,0.375,-0.150,0.986,25.8,112.0,81.4,
108,04/16/21 02:53:30 PM,-1.025,0.050,-0.225,1.051,0.0,92.9,77.0,
109,04/16/21 02:54:00 PM,-0.975,0.125,-0.225,1.008,12.8,97.2,77.0,
110,04/16/21 02:54:30 PM,-1.150,0.925,0.200,1.489,0.0,157.7,101.5,
111,04/16/21 02:55:00 PM,-0.925,0.400,0.025,1.008,22.3,113.6,91.4,
112,04/16/21 02:55:30 PM,-0.975,0.250,-0.300,1.050,12.8,104.5,72.5,
113,04/16/21 02:56:00 PM,-1.625,-1.225,-1.275,2.401,0.0,0.0,0.0,
114,04/16/21 02:56:30 PM,-1.050,0.200,-0.225,1.092,0.0,101.5,77.0,
115,04/16/21 02:57:00 PM,-0.900,0.375,-0.100,0.980,25.8,112.0,84.3,
116,04/16/21 02:57:30 PM,-0.775,0.550,-0.150,0.962,39.2,123.4,81.4,
117,04/16/21 02:58:00 PM,-0.925,0.350,0.000,0.989,22.3,110.5,90.0,
118,04/16/21 02:58:30 PM,-0.975,0.250,-0.125,1.014,12.8,104.5,82.8,
119,04/16/21 02:59:00 PM,-0.575,0.825,-0.025,1.006,54.9,145.6,88.6,
120,04/16/21 02:59:30 PM,-1.450,0.275,-0.550,1.575,0.0,106.0,56.6,
121,04/16/21 03:00:00 PM,-0.975,0.325,-0.025,1.028,12.8,109.0,88.6,
122,04/16/21 03:00:30 PM,-0.975,0.300,-0.200,1.040,12.8,107.5,78.5,
123,04/16/21 03:01:00 PM,-0.775,0.650,0.025,1.012,39.2,130.5,91.4,
124,04/16/21 03:01:30 PM,-1.025,0.200,-0.350,1.101,0.0,101.5,69.5,
125,04/16/21 03:02:00 PM,-0.700,0.525,0.250,0.910,45.6,121.7,104.5,
126,04/16/21 03:02:30 PM,-0.875,0.475,-0.050,0.997,29.0,118.4,87.1,
127,04/16/21 03:03:00 PM,-0.975,0.225,-0.275,1.038,12.8,103.0,74.0,
128,04/16/21 03:03:30 PM,-1.025,0.000,-0.475,1.130,0.0,90.0,61.6,
129,04/16/21 03:04:00 PM,-1.000,0.175,-0.025,1.016,0.0,100.1,88.6,
130,04/16/21 03:04:30 PM,-1.000,0.200,-0.225,1.044,0.0,101.5,77.0,
131,04/16/21 03:05:00 PM,-0.725,0.550,-0.325,0.966,43.5,123.4,71.0,
132,04/16/21 03:05:30 PM,-0.775,0.525,0.325,0.991,39.2,121.7,109.0,
133,04/16/21 03:06:00 PM,-0.825,0.550,0.100,0.997,34.4,123.4,95.7,
134,04/16/21 03:06:30 PM,-0.850,0.500,0.175,1.002,31.8,120.0,100.1,
135,04/16/21 03:07:00 PM,-0.825,0.500,0.000,0.965,34.4,120.0,90.0,
136,04/16/21 03:07:30 PM,-1.000,0.200,0.025,1.020,0.0,101.5,91.4,
137,04/16/21 03:08:00 PM,-0.975,0.250,0.075,1.009,12.8,104.5,94.3,
138,04/16/21 03:08:30 PM,-0.950,0.175,-0.325,1.019,18.2,100.1,71.0,
139,04/16/21 03:09:00 PM,-0.900,0.450,-0.125,1.014,25.8,116.7,82.8,
140,04/16/21 03:09:30 PM,-1.025,0.025,-0.025,1.026,0.0,91.4,88.6,
141,04/16/21 03:10:00 PM,-0.875,0.525,-0.025,1.021,29.0,121.7,88.6,
142,04/16/21 03:10:30 PM,-1.025,0.050,-0.025,1.027,0.0,92.9,88.6,
143,04/16/21 03:11:00 PM,-0.825,0.550,0.075,0.994,34.4,123.4,94.3,
144,04/16/21 03:11:30 PM,-0.825,0.525,0.150,0.989,34.4,121.7,98.6,
145,04/16/21 03:12:00 PM,-0.800,0.550,0.175,0.986,36.9,123.4,100.1,
146,04/16/21 03:12:30 PM,-0.975,0.300,-0.125,1.028,12.8,107.5,82.8,
147,04/16/21 03:13:00 PM,-0.800,0.525,0.225,0.983,36.9,121.7,103.0,
148,04/16/21 03:13:30 PM,-0.750,0.550,0.225,0.957,41.4,123.4,103.0,
149,04/16/21 03:14:00 PM,-0.825,0.525,0.200,0.998,34.4,121.7,101.5,
150,04/16/21 03:14:30 PM,-0.750,0.600,0.000,0.960,41.4,126.9,90.0,
151,04/16/21 03:15:00 PM,-0.975,0.250,0.050,1.008,12.8,104.5,92.9,
152,04/16/21 03:15:30 PM,-0.825,0.550,0.050,0.993,34.4,123.4,92.9,
153,04/16/21 03:16:00 PM,-0.800,0.525,0.100,0.962,36.9,121.7,95.7,
154,04/16/21 03:16:30 PM,-0.900,0.425,0.000,0.995,25.8,115.2,90.0,
155,04/16/21 03:17:00 PM,-0.900,0.450,-0.025,1.007,25.8,116.7,88.6,
156,04/16/21 03:17:30 PM,-0.900,0.375,-0.075,0.978,25.8,112.0,85.7,
157,04/16/21 03:18:00 PM,-0.825,0.500,0.175,0.980,34.4,120.0,100.1,
158,04/16/21 03:18:30 PM,-0.800,0.550,0.050,0.972,36.9,123.4,92.9,
159,04/16/21 03:19:00 PM,-0.825,0.500,0.100,0.970,34.4,120.0,95.7,
160,04/16/21 03:19:30 PM,-0.700,0.600,0.350,0.986,45.6,126.9,110.5,
161,04/16/21 03:20:00 PM,-0.875,0.450,-0.100,0.989,29.0,116.7,84.3,
162,04/16/21 03:20:30 PM,-0.800,0.450,0.225,0.945,36.9,116.7,103.0,
163,04/16/21 03:21:00 PM,-0.875,0.475,0.075,0.998,29.0,118.4,94.3,
164,04/16/21 03:21:30 PM,-0.825,0.475,0.225,0.978,34.4,118.4,103.0,
165,04/16/21 03:22:00 PM,-0.975,0.250,0.025,1.007,12.8,104.5,91.4,
166,04/16/21 03:22:30 PM,-0.975,0.250,-0.350,1.066,12.8,104.5,69.5,
167,04/16/21 03:23:00 PM,-0.925,0.350,0.050,0.990,22.3,110.5,92.9,
168,04/16/21 03:23:30 PM,-0.900,0.450,0.000,1.006,25.8,116.7,90.0,
169,04/16/21 03:24:00 PM,-0.975,0.275,0.025,1.013,12.8,106.0,91.4,
170,04/16/21 03:24:30 PM,-0.750,0.575,0.175,0.961,41.4,125.1,100.1,
171,04/16/21 03:25:00 PM,-0.700,0.600,0.275,0.962,45.6,126.9,106.0,
172,04/16/21 03:25:30 PM,-0.875,0.400,0.000,0.962,29.0,113.6,90.0,
173,04/16/21 03:26:00 PM,-0.875,0.425,-0.075,0.976,29.0,115.2,85.7,
174,04/16/21 03:26:30 PM,-0.800,0.550,-0.075,0.974,36.9,123.4,85.7,
175,04/16/21 03:27:00 PM,-0.875,0.350,-0.400,1.024,29.0,110.5,66.4,
176,04/16/21 03:27:30 PM,-0.975,0.250,-0.175,1.022,12.8,104.5,79.9,
177,04/16/21 03:28:00 PM,-1.100,0.325,0.000,1.147,0.0,109.0,90.0,
178,04/16/21 03:28:30 PM,-1.000,0.100,-0.125,1.013,0.0,95.7,82.8,
179,04/16/21 03:29:00 PM,-2.300,0.125,-1.075,2.542,0.0,97.2,0.0,
180,04/16/21 03:29:30 PM,-0.775,0.575,0.050,0.966,39.2,125.1,92.9,
181,04/16/21 03:30:00 PM,-0.775,0.625,0.100,1.001,39.2,128.7,95.7,
182,04/16/21 03:30:30 PM,-0.775,0.575,0.025,0.965,39.2,125.1,91.4,
183,04/16/21 03:31:00 PM,-0.825,0.550,0.025,0.992,34.4,123.4,91.4,
184,04/16/21 03:31:30 PM,-0.750,0.600,0.075,0.963,41.4,126.9,94.3,
185,04/16/21 03:32:00 PM,-0.825,0.500,0.000,0.965,34.4,120.0,90.0,
186,04/16/21 03:32:30 PM,-0.825,0.550,0.075,0.994,34.4,123.4,94.3,
187,04/16/21 03:33:00 PM,-0.800,0.600,0.100,1.005,36.9,126.9,95.7,
188,04/16/21 03:33:30 PM,-0.825,0.575,0.075,1.008,34.4,125.1,94.3,
189,04/16/21 03:34:00 PM,-0.900,0.400,0.100,0.990,25.8,113.6,95.7,
190,04/16/21 03:34:30 PM,-0.900,0.450,-0.025,1.007,25.8,116.7,88.6,
191,04/16/21 03:35:00 PM,-0.875,0.425,-0.100,0.978,29.0,115.2,84.3,
192,04/16/21 03:35:30 PM,-0.925,0.400,0.000,1.008,22.3,113.6,90.0,
193,04/16/21 03:36:00 PM,-0.825,0.525,-0.100,0.983,34.4,121.7,84.3,
194,04/16/21 03:36:30 PM,-0.850,0.450,0.025,0.962,31.8,116.7,91.4,
195,04/16/21 03:37:00 PM,-0.925,0.400,-0.150,1.019,22.3,113.6,81.4,
196,04/16/21 03:37:30 PM,-0.950,0.625,0.200,1.155,18.2,128.7,101.5,
197,04/16/21 03:38:00 PM,-0.825,0.500,0.200,0.985,34.4,120.0,101.5,
198,04/16/21 03:38:30 PM,-0.950,0.175,-0.350,1.027,18.2,100.1,69.5,
199,04/16/21 03:39:00 PM,-0.700,0.675,-0.050,0.974,45.6,132.5,87.1,
200,04/16/21 03:39:30 PM,-0.875,0.450,-0.100,0.989,29.0,116.7,84.3,
201,04/16/21 03:40:00 PM,-0.825,0.550,-0.200,1.011,34.4,123.4,78.5,
202,04/16/21 03:40:30 PM,-0.750,0.650,-0.075,0.995,41.4,130.5,85.7,
203,04/16/21 03:41:00 PM,1.100,-1.250,-0.225,1.680,180.0,0.0,77.0,
204,04/16/21 03:41:30 PM,-0.775,0.575,0.075,0.968,39.2,125.1,94.3,
205,04/16/21 03:42:00 PM,-0.950,0.350,-0.075,1.015,18.2,110.5,85.7,
206,04/16/21 03:42:30 PM,-0.975,0.300,-0.075,1.023,12.8,107.5,85.7,
207,04/16/21 03:43:00 PM,-0.950,0.350,-0.050,1.014,18.2,110.5,87.1,
208,04/16/21 03:43:30 PM,-0.975,0.275,-0.100,1.018,12.8,106.0,84.3,
209,04/16/21 03:44:00 PM,-0.875,0.425,-0.075,0.976,29.0,115.2,85.7,
210,04/16/21 03:44:30 PM,-0.925,0.300,-0.175,0.988,22.3,107.5,79.9,
211,04/16/21 03:45:00 PM,-0.975,0.100,-0.125,0.988,12.8,95.7,82.8,
212,04/16/21 03:45:30 PM,-0.900,0.375,-0.075,0.978,25.8,112.0,85.7,
213,04/16/21 03:46:00 PM,-0.925,0.300,0.000,0.972,22.3,107.5,90.0,
214,04/16/21 03:46:30 PM,-0.675,0.700,-0.075,0.975,47.5,134.4,85.7,
215,04/16/21 03:47:00 PM,-0.875,0.450,0.050,0.985,29.0,116.7,92.9,
216,04/16/21 03:47:30 PM,-0.900,0.350,0.075,0.969,25.8,110.5,94.3,
217,04/16/21 03:48:00 PM,-0.900,0.325,0.025,0.957,25.8,109.0,91.4,
218,04/16/21 03:48:30 PM,-0.875,0.450,-0.125,0.992,29.0,116.7,82.8,
219,04/16/21 03:49:00 PM,-0.950,0.250,-0.075,0.985,18.2,104.5,85.7,
220,04/16/21 03:49:30 PM,-0.975,0.275,0.000,1.013,12.8,106.0,90.0,
221,04/16/21 03:50:00 PM,-0.850,0.500,0.100,0.991,31.8,120.0,95.7,
222,04/16/21 03:50:30 PM,-0.900,0.325,0.025,0.957,25.8,109.0,91.4,
223,04/16/21 03:51:00 PM,-0.800,0.500,0.000,0.943,36.9,120.0,90.0,
